"categoria","N","prop","dep_adm1","prov_adm2","dist_adm3"
"De 35 a 39 ",20,0.0677966101694915,"amazonas","chachapoyas","san francisco de daguas"
"De 40 a 44 ",21,0.0711864406779661,"amazonas","chachapoyas","san francisco de daguas"
"De 45 a 49 ",13,0.0440677966101695,"amazonas","chachapoyas","san francisco de daguas"
"De 50 a 54 ",19,0.0644067796610169,"amazonas","chachapoyas","san francisco de daguas"
"De 55 a 59 ",27,0.0915254237288136,"amazonas","chachapoyas","san francisco de daguas"
"De 60 a 64 ",19,0.0644067796610169,"amazonas","chachapoyas","san francisco de daguas"
"De 65 a 69 ",19,0.0644067796610169,"amazonas","chachapoyas","san francisco de daguas"
"De 70 a 74 ",17,0.0576271186440678,"amazonas","chachapoyas","san francisco de daguas"
"De 75 a 79 ",12,0.0406779661016949,"amazonas","chachapoyas","san francisco de daguas"
"De 80 a 84 ",5,0.0169491525423729,"amazonas","chachapoyas","san francisco de daguas"
"De 85 a 89 ",3,0.0101694915254237,"amazonas","chachapoyas","san francisco de daguas"
"De 90 a 94 ",2,0.00677966101694915,"amazonas","chachapoyas","san francisco de daguas"
"De 0  a 4 ",48,0.0827586206896552,"amazonas","chachapoyas","san isidro de maino"
"De 5  a 9 ",50,0.0862068965517241,"amazonas","chachapoyas","san isidro de maino"
"De 10 a 14 ",64,0.110344827586207,"amazonas","chachapoyas","san isidro de maino"
"De 15 a 19 ",33,0.0568965517241379,"amazonas","chachapoyas","san isidro de maino"
"De 20 a 24 ",40,0.0689655172413793,"amazonas","chachapoyas","san isidro de maino"
"De 25 a 29 ",39,0.0672413793103448,"amazonas","chachapoyas","san isidro de maino"
"De 30 a 34 ",49,0.0844827586206897,"amazonas","chachapoyas","san isidro de maino"
"De 35 a 39 ",43,0.0741379310344828,"amazonas","chachapoyas","san isidro de maino"
"De 40 a 44 ",43,0.0741379310344828,"amazonas","chachapoyas","san isidro de maino"
"De 45 a 49 ",22,0.0379310344827586,"amazonas","chachapoyas","san isidro de maino"
"De 50 a 54 ",32,0.0551724137931034,"amazonas","chachapoyas","san isidro de maino"
"De 55 a 59 ",25,0.0431034482758621,"amazonas","chachapoyas","san isidro de maino"
"De 60 a 64 ",16,0.0275862068965517,"amazonas","chachapoyas","san isidro de maino"
"De 65 a 69 ",16,0.0275862068965517,"amazonas","chachapoyas","san isidro de maino"
"De 70 a 74 ",20,0.0344827586206897,"amazonas","chachapoyas","san isidro de maino"
"De 75 a 79 ",20,0.0344827586206897,"amazonas","chachapoyas","san isidro de maino"
"De 80 a 84 ",12,0.0206896551724138,"amazonas","chachapoyas","san isidro de maino"
"De 85 a 89 ",6,0.0103448275862069,"amazonas","chachapoyas","san isidro de maino"
"De 90 a 94 ",2,0.00344827586206897,"amazonas","chachapoyas","san isidro de maino"
"De 0  a 4 ",87,0.071078431372549,"amazonas","chachapoyas","soloco"
"De 5  a 9 ",104,0.0849673202614379,"amazonas","chachapoyas","soloco"
"De 10 a 14 ",107,0.0874183006535948,"amazonas","chachapoyas","soloco"
"De 15 a 19 ",87,0.071078431372549,"amazonas","chachapoyas","soloco"
"De 20 a 24 ",64,0.0522875816993464,"amazonas","chachapoyas","soloco"
"De 25 a 29 ",81,0.0661764705882353,"amazonas","chachapoyas","soloco"
"De 30 a 34 ",82,0.0669934640522876,"amazonas","chachapoyas","soloco"
"De 35 a 39 ",73,0.059640522875817,"amazonas","chachapoyas","soloco"
"De 40 a 44 ",75,0.0612745098039216,"amazonas","chachapoyas","soloco"
"De 45 a 49 ",86,0.0702614379084967,"amazonas","chachapoyas","soloco"
"De 50 a 54 ",93,0.0759803921568627,"amazonas","chachapoyas","soloco"
"De 55 a 59 ",58,0.0473856209150327,"amazonas","chachapoyas","soloco"
"De 60 a 64 ",50,0.0408496732026144,"amazonas","chachapoyas","soloco"
"De 65 a 69 ",46,0.0375816993464052,"amazonas","chachapoyas","soloco"
"De 70 a 74 ",42,0.0343137254901961,"amazonas","chachapoyas","soloco"
"De 75 a 79 ",36,0.0294117647058824,"amazonas","chachapoyas","soloco"
"De 80 a 84 ",28,0.0228758169934641,"amazonas","chachapoyas","soloco"
"De 85 a 89 ",18,0.0147058823529412,"amazonas","chachapoyas","soloco"
"De 90 a 94 ",7,0.00571895424836601,"amazonas","chachapoyas","soloco"
"De 0  a 4 ",24,0.097165991902834,"amazonas","chachapoyas","sonche"
"De 5  a 9 ",19,0.0769230769230769,"amazonas","chachapoyas","sonche"
"De 10 a 14 ",21,0.0850202429149798,"amazonas","chachapoyas","sonche"
"De 15 a 19 ",23,0.0931174089068826,"amazonas","chachapoyas","sonche"
"De 20 a 24 ",16,0.0647773279352227,"amazonas","chachapoyas","sonche"
"De 25 a 29 ",14,0.0566801619433198,"amazonas","chachapoyas","sonche"
"De 30 a 34 ",14,0.0566801619433198,"amazonas","chachapoyas","sonche"
"De 35 a 39 ",18,0.0728744939271255,"amazonas","chachapoyas","sonche"
"De 40 a 44 ",21,0.0850202429149798,"amazonas","chachapoyas","sonche"
"De 45 a 49 ",17,0.0688259109311741,"amazonas","chachapoyas","sonche"
"De 50 a 54 ",15,0.0607287449392713,"amazonas","chachapoyas","sonche"
"De 55 a 59 ",5,0.0202429149797571,"amazonas","chachapoyas","sonche"
"De 60 a 64 ",11,0.0445344129554656,"amazonas","chachapoyas","sonche"
"De 65 a 69 ",5,0.0202429149797571,"amazonas","chachapoyas","sonche"
"De 70 a 74 ",8,0.0323886639676113,"amazonas","chachapoyas","sonche"
"De 75 a 79 ",6,0.0242914979757085,"amazonas","chachapoyas","sonche"
"De 80 a 84 ",5,0.0202429149797571,"amazonas","chachapoyas","sonche"
"De 85 a 89 ",4,0.0161943319838057,"amazonas","chachapoyas","sonche"
"De 90 a 94 ",1,0.00404858299595142,"amazonas","chachapoyas","sonche"
"De 0  a 4 ",2200,0.0811748210464172,"amazonas","bagua","bagua"
"De 5  a 9 ",2396,0.0884067596487344,"amazonas","bagua","bagua"
"De 10 a 14 ",2417,0.0891816102132684,"amazonas","bagua","bagua"
"De 15 a 19 ",2259,0.0833517821562984,"amazonas","bagua","bagua"
"De 20 a 24 ",2297,0.0847538927016456,"amazonas","bagua","bagua"
"De 25 a 29 ",2149,0.0792930411039776,"amazonas","bagua","bagua"
"De 30 a 34 ",2195,0.0809903328167663,"amazonas","bagua","bagua"
"De 35 a 39 ",1895,0.0699210390377094,"amazonas","bagua","bagua"
"De 40 a 44 ",1850,0.0682606449708509,"amazonas","bagua","bagua"
"De 45 a 49 ",1880,0.0693675743487566,"amazonas","bagua","bagua"
"De 50 a 54 ",1598,0.0589624381964431,"amazonas","bagua","bagua"
"De 55 a 59 ",1287,0.0474872703121541,"amazonas","bagua","bagua"
"De 60 a 64 ",953,0.0351634565714707,"amazonas","bagua","bagua"
"De 65 a 69 ",579,0.0213637369935798,"amazonas","bagua","bagua"
"De 70 a 74 ",415,0.0153125230610287,"amazonas","bagua","bagua"
"De 75 a 79 ",338,0.0124714043244041,"amazonas","bagua","bagua"
"De 80 a 84 ",224,0.00826507268836248,"amazonas","bagua","bagua"
"De 85 a 89 ",105,0.00387425282266991,"amazonas","bagua","bagua"
"De 90 a 94 ",50,0.00184488229650948,"amazonas","bagua","bagua"
"De 95 a más",15,0.000553464688952845,"amazonas","bagua","bagua"
"De 0  a 4 ",986,0.100972862263185,"amazonas","bagua","aramango"
"De 5  a 9 ",1082,0.110803891449053,"amazonas","bagua","aramango"
"De 10 a 14 ",1108,0.113466461853559,"amazonas","bagua","aramango"
"De 15 a 19 ",874,0.0895033282130056,"amazonas","bagua","aramango"
"De 20 a 24 ",664,0.0679979518689196,"amazonas","bagua","aramango"
"De 25 a 29 ",720,0.0737327188940092,"amazonas","bagua","aramango"
"De 30 a 34 ",677,0.0693292370711726,"amazonas","bagua","aramango"
"De 35 a 39 ",644,0.0659498207885305,"amazonas","bagua","aramango"
"De 40 a 44 ",544,0.0557091653865847,"amazonas","bagua","aramango"
"De 45 a 49 ",618,0.0632872503840246,"amazonas","bagua","aramango"
"De 50 a 54 ",507,0.0519201228878648,"amazonas","bagua","aramango"
"De 55 a 59 ",377,0.0386072708653354,"amazonas","bagua","aramango"
"De 60 a 64 ",290,0.0296979006656426,"amazonas","bagua","aramango"
"De 65 a 69 ",191,0.0195596518177163,"amazonas","bagua","aramango"
"De 70 a 74 ",179,0.0183307731694828,"amazonas","bagua","aramango"
"De 75 a 79 ",153,0.015668202764977,"amazonas","bagua","aramango"
"De 80 a 84 ",93,0.00952380952380952,"amazonas","bagua","aramango"
"De 85 a 89 ",32,0.00327700972862263,"amazonas","bagua","aramango"
"De 90 a 94 ",19,0.00194572452636969,"amazonas","bagua","aramango"
"De 95 a más",7,0.000716845878136201,"amazonas","bagua","aramango"
"De 0  a 4 ",336,0.0731229597388466,"amazonas","bagua","copallin"
"De 5  a 9 ",410,0.0892274211099021,"amazonas","bagua","copallin"
"De 10 a 14 ",431,0.09379760609358,"amazonas","bagua","copallin"
"De 15 a 19 ",342,0.0744287268770403,"amazonas","bagua","copallin"
"De 20 a 24 ",281,0.0611534276387378,"amazonas","bagua","copallin"
"De 25 a 29 ",281,0.0611534276387378,"amazonas","bagua","copallin"
"De 30 a 34 ",341,0.0742110990206746,"amazonas","bagua","copallin"
"De 35 a 39 ",363,0.0789989118607182,"amazonas","bagua","copallin"
"De 40 a 44 ",349,0.0759521218715996,"amazonas","bagua","copallin"
"De 45 a 49 ",291,0.0633297062023939,"amazonas","bagua","copallin"
"De 50 a 54 ",250,0.0544069640914037,"amazonas","bagua","copallin"
"De 55 a 59 ",227,0.0494015233949946,"amazonas","bagua","copallin"
"De 60 a 64 ",192,0.041784548422198,"amazonas","bagua","copallin"
"De 65 a 69 ",170,0.0369967355821545,"amazonas","bagua","copallin"
"De 70 a 74 ",130,0.0282916213275299,"amazonas","bagua","copallin"
"De 75 a 79 ",102,0.0221980413492927,"amazonas","bagua","copallin"
"De 80 a 84 ",62,0.0134929270946681,"amazonas","bagua","copallin"
"De 85 a 89 ",27,0.0058759521218716,"amazonas","bagua","copallin"
"De 90 a 94 ",9,0.00195865070729053,"amazonas","bagua","copallin"
"De 95 a más",1,0.000217627856365615,"amazonas","bagua","copallin"
"De 0  a 4 ",106,0.0871710526315789,"amazonas","bagua","el parco"
"De 5  a 9 ",111,0.0912828947368421,"amazonas","bagua","el parco"
"De 10 a 14 ",126,0.103618421052632,"amazonas","bagua","el parco"
"De 15 a 19 ",89,0.0731907894736842,"amazonas","bagua","el parco"
"De 20 a 24 ",90,0.0740131578947368,"amazonas","bagua","el parco"
"De 25 a 29 ",85,0.0699013157894737,"amazonas","bagua","el parco"
"De 30 a 34 ",81,0.0666118421052632,"amazonas","bagua","el parco"
"De 35 a 39 ",78,0.0641447368421053,"amazonas","bagua","el parco"
"De 40 a 44 ",76,0.0625,"amazonas","bagua","el parco"
"De 45 a 49 ",53,0.0435855263157895,"amazonas","bagua","el parco"
"De 50 a 54 ",70,0.0575657894736842,"amazonas","bagua","el parco"
"De 55 a 59 ",56,0.0460526315789474,"amazonas","bagua","el parco"
"De 60 a 64 ",50,0.0411184210526316,"amazonas","bagua","el parco"
"De 65 a 69 ",43,0.0353618421052632,"amazonas","bagua","el parco"
"De 70 a 74 ",38,0.03125,"amazonas","bagua","el parco"
"De 75 a 79 ",28,0.0230263157894737,"amazonas","bagua","el parco"
"De 80 a 84 ",25,0.0205592105263158,"amazonas","bagua","el parco"
"De 85 a 89 ",5,0.00411184210526316,"amazonas","bagua","el parco"
"De 90 a 94 ",4,0.00328947368421053,"amazonas","bagua","el parco"
"De 95 a más",2,0.00164473684210526,"amazonas","bagua","el parco"
"De 0  a 4 ",3587,0.142556235593355,"amazonas","bagua","imaza"
"De 5  a 9 ",3897,0.154876400922025,"amazonas","bagua","imaza"
"De 10 a 14 ",3540,0.140688339559653,"amazonas","bagua","imaza"
"De 15 a 19 ",2546,0.101184325570304,"amazonas","bagua","imaza"
"De 20 a 24 ",1801,0.0715761863126937,"amazonas","bagua","imaza"
"De 25 a 29 ",1854,0.0736825371592083,"amazonas","bagua","imaza"
"De 30 a 34 ",1698,0.0674827120260711,"amazonas","bagua","imaza"
"De 35 a 39 ",1416,0.0562753358238614,"amazonas","bagua","imaza"
"De 40 a 44 ",1317,0.0523408314124473,"amazonas","bagua","imaza"
"De 45 a 49 ",1020,0.0405373181782052,"amazonas","bagua","imaza"
"De 50 a 54 ",688,0.0273428185358874,"amazonas","bagua","imaza"
"De 55 a 59 ",544,0.0216199030283761,"amazonas","bagua","imaza"
"De 60 a 64 ",503,0.0199904618074875,"amazonas","bagua","imaza"
"De 65 a 69 ",307,0.0122009379222637,"amazonas","bagua","imaza"
"De 70 a 74 ",215,0.00854463079246483,"amazonas","bagua","imaza"
"De 75 a 79 ",120,0.00476909625625944,"amazonas","bagua","imaza"
"De 80 a 84 ",63,0.00250377553453621,"amazonas","bagua","imaza"
"De 85 a 89 ",27,0.00107304665765837,"amazonas","bagua","imaza"
"De 90 a 94 ",11,0.000437167156823782,"amazonas","bagua","imaza"
"De 95 a más",8,0.000317939750417296,"amazonas","bagua","imaza"
"De 0  a 4 ",546,0.087220447284345,"amazonas","bagua","la peca"
"De 5  a 9 ",622,0.0993610223642172,"amazonas","bagua","la peca"
"De 10 a 14 ",592,0.0945686900958466,"amazonas","bagua","la peca"
"De 15 a 19 ",492,0.078594249201278,"amazonas","bagua","la peca"
"De 20 a 24 ",404,0.0645367412140575,"amazonas","bagua","la peca"
"De 25 a 29 ",412,0.065814696485623,"amazonas","bagua","la peca"
"De 30 a 34 ",449,0.0717252396166134,"amazonas","bagua","la peca"
"De 35 a 39 ",411,0.0656549520766773,"amazonas","bagua","la peca"
"De 40 a 44 ",376,0.0600638977635783,"amazonas","bagua","la peca"
"De 45 a 49 ",388,0.0619808306709265,"amazonas","bagua","la peca"
"De 50 a 54 ",361,0.057667731629393,"amazonas","bagua","la peca"
"De 55 a 59 ",292,0.0466453674121406,"amazonas","bagua","la peca"
"De 60 a 64 ",258,0.0412140575079872,"amazonas","bagua","la peca"
"De 65 a 69 ",208,0.0332268370607029,"amazonas","bagua","la peca"
"De 70 a 74 ",137,0.0218849840255591,"amazonas","bagua","la peca"
"De 75 a 79 ",132,0.0210862619808307,"amazonas","bagua","la peca"
"De 80 a 84 ",108,0.0172523961661342,"amazonas","bagua","la peca"
"De 85 a 89 ",50,0.00798722044728434,"amazonas","bagua","la peca"
"De 90 a 94 ",16,0.00255591054313099,"amazonas","bagua","la peca"
"De 95 a más",6,0.000958466453674121,"amazonas","bagua","la peca"
"De 0  a 4 ",94,0.0703066566940913,"amazonas","bongara","jumbilla"
"De 5  a 9 ",115,0.0860134629768138,"amazonas","bongara","jumbilla"
"De 10 a 14 ",106,0.0792819745699327,"amazonas","bongara","jumbilla"
"De 15 a 19 ",111,0.0830216903515333,"amazonas","bongara","jumbilla"
"De 20 a 24 ",74,0.0553477935676889,"amazonas","bongara","jumbilla"
"De 25 a 29 ",92,0.068810770381451,"amazonas","bongara","jumbilla"
"De 30 a 34 ",88,0.0658189977561705,"amazonas","bongara","jumbilla"
"De 35 a 39 ",88,0.0658189977561705,"amazonas","bongara","jumbilla"
"De 40 a 44 ",101,0.0755422587883321,"amazonas","bongara","jumbilla"
"De 45 a 49 ",92,0.068810770381451,"amazonas","bongara","jumbilla"
"De 50 a 54 ",89,0.0665669409124907,"amazonas","bongara","jumbilla"
"De 55 a 59 ",94,0.0703066566940913,"amazonas","bongara","jumbilla"
"De 60 a 64 ",58,0.0433807030665669,"amazonas","bongara","jumbilla"
"De 65 a 69 ",41,0.0306656694091249,"amazonas","bongara","jumbilla"
"De 70 a 74 ",36,0.0269259536275243,"amazonas","bongara","jumbilla"
"De 75 a 79 ",28,0.0209424083769634,"amazonas","bongara","jumbilla"
"De 80 a 84 ",18,0.0134629768137622,"amazonas","bongara","jumbilla"
"De 85 a 89 ",9,0.00673148840688108,"amazonas","bongara","jumbilla"
"De 90 a 94 ",2,0.00149588631264024,"amazonas","bongara","jumbilla"
"De 95 a más",1,0.00074794315632012,"amazonas","bongara","jumbilla"
"De 0  a 4 ",31,0.101307189542484,"amazonas","bongara","chisquilla"
"De 5  a 9 ",37,0.120915032679739,"amazonas","bongara","chisquilla"
"De 10 a 14 ",23,0.0751633986928105,"amazonas","bongara","chisquilla"
"De 15 a 19 ",19,0.0620915032679739,"amazonas","bongara","chisquilla"
"De 20 a 24 ",16,0.0522875816993464,"amazonas","bongara","chisquilla"
"De 25 a 29 ",23,0.0751633986928105,"amazonas","bongara","chisquilla"
"De 30 a 34 ",15,0.0490196078431373,"amazonas","bongara","chisquilla"
"De 35 a 39 ",19,0.0620915032679739,"amazonas","bongara","chisquilla"
"De 40 a 44 ",23,0.0751633986928105,"amazonas","bongara","chisquilla"
"De 45 a 49 ",16,0.0522875816993464,"amazonas","bongara","chisquilla"
"De 50 a 54 ",21,0.0686274509803922,"amazonas","bongara","chisquilla"
"De 55 a 59 ",15,0.0490196078431373,"amazonas","bongara","chisquilla"
"De 60 a 64 ",15,0.0490196078431373,"amazonas","bongara","chisquilla"
"De 65 a 69 ",7,0.0228758169934641,"amazonas","bongara","chisquilla"
"De 70 a 74 ",13,0.042483660130719,"amazonas","bongara","chisquilla"
"De 75 a 79 ",9,0.0294117647058824,"amazonas","bongara","chisquilla"
"De 80 a 84 ",3,0.00980392156862745,"amazonas","bongara","chisquilla"
"De 85 a 89 ",1,0.00326797385620915,"amazonas","bongara","chisquilla"
"De 0  a 4 ",23,0.0801393728222996,"amazonas","bongara","churuja"
"De 5  a 9 ",26,0.0905923344947735,"amazonas","bongara","churuja"
"De 10 a 14 ",27,0.0940766550522648,"amazonas","bongara","churuja"
"De 15 a 19 ",13,0.0452961672473868,"amazonas","bongara","churuja"
"De 20 a 24 ",16,0.0557491289198606,"amazonas","bongara","churuja"
"De 25 a 29 ",29,0.101045296167247,"amazonas","bongara","churuja"
"De 30 a 34 ",13,0.0452961672473868,"amazonas","bongara","churuja"
"De 35 a 39 ",18,0.0627177700348432,"amazonas","bongara","churuja"
"De 40 a 44 ",18,0.0627177700348432,"amazonas","bongara","churuja"
"De 45 a 49 ",25,0.0871080139372822,"amazonas","bongara","churuja"
"De 50 a 54 ",19,0.0662020905923345,"amazonas","bongara","churuja"
"De 55 a 59 ",17,0.0592334494773519,"amazonas","bongara","churuja"
"De 60 a 64 ",8,0.0278745644599303,"amazonas","bongara","churuja"
"De 65 a 69 ",6,0.0209059233449477,"amazonas","bongara","churuja"
"De 70 a 74 ",10,0.0348432055749129,"amazonas","bongara","churuja"
"De 75 a 79 ",6,0.0209059233449477,"amazonas","bongara","churuja"
"De 80 a 84 ",6,0.0209059233449477,"amazonas","bongara","churuja"
"De 85 a 89 ",4,0.0139372822299652,"amazonas","bongara","churuja"
"De 90 a 94 ",3,0.0104529616724739,"amazonas","bongara","churuja"
"De 0  a 4 ",95,0.123056994818653,"amazonas","bongara","corosha"
"De 5  a 9 ",76,0.0984455958549223,"amazonas","bongara","corosha"
"De 10 a 14 ",104,0.134715025906736,"amazonas","bongara","corosha"
"De 15 a 19 ",71,0.0919689119170984,"amazonas","bongara","corosha"
"De 20 a 24 ",42,0.0544041450777202,"amazonas","bongara","corosha"
"De 25 a 29 ",51,0.0660621761658031,"amazonas","bongara","corosha"
"De 30 a 34 ",66,0.0854922279792746,"amazonas","bongara","corosha"
"De 35 a 39 ",59,0.0764248704663212,"amazonas","bongara","corosha"
"De 40 a 44 ",52,0.0673575129533679,"amazonas","bongara","corosha"
"De 45 a 49 ",33,0.0427461139896373,"amazonas","bongara","corosha"
"De 50 a 54 ",27,0.0349740932642487,"amazonas","bongara","corosha"
"De 55 a 59 ",32,0.0414507772020725,"amazonas","bongara","corosha"
"De 60 a 64 ",20,0.0259067357512953,"amazonas","bongara","corosha"
"De 65 a 69 ",17,0.022020725388601,"amazonas","bongara","corosha"
"De 70 a 74 ",8,0.0103626943005181,"amazonas","bongara","corosha"
"De 75 a 79 ",8,0.0103626943005181,"amazonas","bongara","corosha"
"De 80 a 84 ",5,0.00647668393782383,"amazonas","bongara","corosha"
"De 85 a 89 ",3,0.0038860103626943,"amazonas","bongara","corosha"
"De 90 a 94 ",3,0.0038860103626943,"amazonas","bongara","corosha"
"De 0  a 4 ",47,0.070254110612855,"amazonas","bongara","cuispes"
"De 5  a 9 ",55,0.0822122571001495,"amazonas","bongara","cuispes"
"De 10 a 14 ",71,0.106128550074738,"amazonas","bongara","cuispes"
"De 15 a 19 ",62,0.0926756352765321,"amazonas","bongara","cuispes"
"De 20 a 24 ",35,0.0523168908819133,"amazonas","bongara","cuispes"
"De 25 a 29 ",46,0.0687593423019432,"amazonas","bongara","cuispes"
"De 30 a 34 ",45,0.0672645739910314,"amazonas","bongara","cuispes"
"De 35 a 39 ",54,0.0807174887892377,"amazonas","bongara","cuispes"
"De 40 a 44 ",38,0.0568011958146487,"amazonas","bongara","cuispes"
"De 45 a 49 ",47,0.070254110612855,"amazonas","bongara","cuispes"
"De 50 a 54 ",43,0.0642750373692078,"amazonas","bongara","cuispes"
"De 55 a 59 ",27,0.0403587443946188,"amazonas","bongara","cuispes"
"De 60 a 64 ",23,0.0343796711509716,"amazonas","bongara","cuispes"
"De 65 a 69 ",17,0.0254110612855007,"amazonas","bongara","cuispes"
"De 70 a 74 ",23,0.0343796711509716,"amazonas","bongara","cuispes"
"De 75 a 79 ",21,0.031390134529148,"amazonas","bongara","cuispes"
"De 80 a 84 ",10,0.0149476831091181,"amazonas","bongara","cuispes"
"De 85 a 89 ",4,0.00597907324364723,"amazonas","bongara","cuispes"
"De 90 a 94 ",1,0.00149476831091181,"amazonas","bongara","cuispes"
"De 0  a 4 ",540,0.0900150025004167,"amazonas","bongara","florida"
"De 5  a 9 ",610,0.101683613935656,"amazonas","bongara","florida"
"De 10 a 14 ",605,0.100850141690282,"amazonas","bongara","florida"
"De 15 a 19 ",520,0.0866811135189198,"amazonas","bongara","florida"
"De 20 a 24 ",411,0.0685114185697616,"amazonas","bongara","florida"
"De 25 a 29 ",438,0.0730121686947825,"amazonas","bongara","florida"
"De 30 a 34 ",415,0.069178196366061,"amazonas","bongara","florida"
"De 35 a 39 ",444,0.0740123353892315,"amazonas","bongara","florida"
"De 40 a 44 ",431,0.0718453075512585,"amazonas","bongara","florida"
"De 45 a 49 ",385,0.0641773628938156,"amazonas","bongara","florida"
"De 50 a 54 ",308,0.0513418903150525,"amazonas","bongara","florida"
"De 55 a 59 ",241,0.0401733622270378,"amazonas","bongara","florida"
"De 60 a 64 ",197,0.0328388064677446,"amazonas","bongara","florida"
